TransactionID,Amount,CustomerID,times,MerchantID,Name,Age,Address,AccountBalance,LastLogin,FraudIndicator,SuspiciousFlag,TransactionAmount,AnomalyScore,MerchantName,Location,Category
84,28.048230507863583,1039,1/4/2022 11:00,2801,Customer 1039,52,Address 1039,4769.834466,2/8/2022,0,0,41.36157343685085,0.2735719890915581,Merchant 2801,Location 2801,Food
320,10.059043035520055,1706,1/14/2022 7:00,2801,Customer 1706,20,Address 1706,4778.798244,12/7/2023,0,0,86.59806244560131,0.089829335,Merchant 2801,Location 2801,Travel
185,34.078035085618176,1039,1/8/2022 16:00,2920,Customer 1039,52,Address 1039,4769.834466,2/8/2022,0,0,81.77960966979565,0.7243225364665207,Merchant 2920,Location 2920,Online
282,68.95215404247557,1211,1/12/2022 17:00,2920,Customer 1211,33,Address 1211,5808.892203233236,7/30/2022,0,0,88.57883850314087,0.3921444905565925,Merchant 2920,Location 2920,Other
449,22.032964891478557,1639,1/19/2022 16:00,2920,Customer 1639,63,Address 1639,7400.331935,10/1/2023,0,0,81.40517889,0.9880349199660032,Merchant 2920,Location 2920,Retail
274,66.15440211707823,1039,1/12/2022 9:00,2303,Customer 1039,52,Address 1039,4769.834466,2/8/2022,0,0,21.349179073714325,0.5080158305161082,Merchant 2303,Location 2303,Retail
435,74.77185237,1039,1/19/2022 2:00,2291,Customer 1039,52,Address 1039,4769.834466,2/8/2022,0,0,10.01497972062417,0.962330568,Merchant 2291,Location 2291,Travel
551,31.456142022165285,1039,1/23/2022 22:00,2504,Customer 1039,52,Address 1039,4769.834466,2/8/2022,0,0,24.82368223126104,0.8377586481746186,Merchant 2504,Location 2504,Travel
807,97.60810644851664,1039,2/3/2022 14:00,2143,Customer 1039,52,Address 1039,4769.834466,2/8/2022,0,0,29.12862569187738,0.2074130754419783,Merchant 2143,Location 2143,Other
627,23.646760469708816,1814,1/27/2022 2:00,2143,Customer 1814,54,Address 1814,7507.182478551079,3/24/2024,0,0,29.723712124871653,0.4493039830273053,Merchant 2143,Location 2143,Online
774,63.86400693696573,1485,2/2/2022 5:00,2143,Customer 1485,62,Address 1485,7503.266444284392,4/30/2023,0,0,49.67124315137298,0.9931051038174776,Merchant 2143,Location 2143,Food
85,61.29159206379177,1499,1/4/2022 12:00,2479,Customer 1499,49,Address 1499,9222.253845,5/14/2023,0,0,33.50188646253277,0.8252685280263349,Merchant 2479,Location 2479,Food
113,46.09258819705321,1976,1/5/2022 16:00,2479,Customer 1976,63,Address 1976,9254.606861614891,9/2/2024,0,0,13.681925902503622,0.022919037,Merchant 2479,Location 2479,Other
401,87.21243805911442,1495,1/17/2022 16:00,2479,Customer 1495,20,Address 1495,5305.987354165096,5/10/2023,0,0,17.556704160733293,0.1536724207632167,Merchant 2479,Location 2479,Other
86,40.39032995496382,1816,1/4/2022 13:00,2902,Customer 1816,53,Address 1816,7921.597004690779,3/26/2024,0,0,87.14392662951649,0.2151689589679254,Merchant 2902,Location 2902,Travel
240,41.76178719,1805,1/10/2022 23:00,2902,Customer 1805,28,Address 1805,6129.710483177162,3/15/2024,0,0,96.34707598120752,0.4516303247823664,Merchant 2902,Location 2902,Online
87,76.34546593788296,1574,1/4/2022 14:00,2126,Customer 1574,22,Address 1574,6409.537085674055,7/28/2023,0,0,61.248208710630855,0.2254488554384657,Merchant 2126,Location 2126,Retail
817,15.334171620595477,1733,2/4/2022 0:00,2126,Customer 1733,55,Address 1733,6772.336031928202,1/3/2024,0,0,28.93789261298424,0.6559401606411872,Merchant 2126,Location 2126,Retail
890,64.15347058,1098,2/7/2022 1:00,2126,Customer 1098,50,Address 1098,2355.052540638217,4/8/2022,0,0,98.26665245859348,0.3700512299862872,Merchant 2126,Location 2126,Other
88,46.15489252789876,1316,1/4/2022 15:00,2243,Customer 1316,23,Address 1316,4879.969348381604,11/12/2022,0,0,37.06905454,0.3942764810741234,Merchant 2243,Location 2243,Travel
356,57.76611652259449,1372,1/15/2022 19:00,2243,Customer 1372,62,Address 1372,2490.067805259833,1/7/2023,0,0,12.924086210195313,0.8660156276063637,Merchant 2243,Location 2243,Other
421,27.88862612225764,1441,1/18/2022 12:00,2243,Customer 1441,50,Address 1441,4383.981719579861,3/17/2023,0,0,61.96170459,0.9554397798773574,Merchant 2243,Location 2243,Retail
89,48.00769353233784,1419,1/4/2022 16:00,2510,Customer 1419,54,Address 1419,6739.0756167568525,2/23/2023,0,0,72.39543458809837,0.2364405188143371,Merchant 2510,Location 2510,Online
760,45.53199493254721,1436,2/1/2022 15:00,2510,Customer 1436,50,Address 1436,8877.838234028135,3/12/2023,0,0,70.16014190347968,0.6944161213446579,Merchant 2510,Location 2510,Food
172,77.82079467683901,1125,1/8/2022 3:00,2510,Customer 1125,56,Address 1125,3361.005390614118,5/5/2022,0,0,76.09057255464437,0.5733099332042781,Merchant 2510,Location 2510,Travel
567,80.23337787873328,1419,1/24/2022 14:00,2535,Customer 1419,54,Address 1419,6739.0756167568525,2/23/2023,0,0,58.39909380434207,0.2876061029283778,Merchant 2535,Location 2535,Other
90,70.09267192044983,1172,1/4/2022 17:00,2183,Customer 1172,55,Address 1172,7234.4909450583955,6/21/2022,0,0,88.41489690829744,0.7891644265550685,Merchant 2183,Location 2183,Food
495,56.54268711548855,1044,1/21/2022 14:00,2183,Customer 1044,52,Address 1044,4309.552059195672,2/13/2022,0,0,39.121819174756425,0.1739566732014988,Merchant 2183,Location 2183,Food
739,92.2030538,1859,1/31/2022 18:00,2183,Customer 1859,29,Address 1859,8641.487440888493,5/8/2024,1,0,49.33234497084025,0.2429599458497208,Merchant 2183,Location 2183,Online
589,18.066694921914205,1172,1/25/2022 12:00,2267,Customer 1172,55,Address 1172,7234.4909450583955,6/21/2022,0,0,31.17974906508513,0.527340622,Merchant 2267,Location 2267,Other
500,39.54184313583414,1488,1/21/2022 19:00,2267,Customer 1488,63,Address 1488,5190.865463094303,5/3/2023,0,0,67.89963041243831,0.8482497996505025,Merchant 2267,Location 2267,Retail
911,93.72604171,1172,2/7/2022 22:00,2578,Customer 1172,55,Address 1172,7234.4909450583955,6/21/2022,0,0,30.86795543812245,0.8331383600936685,Merchant 2578,Location 2578,Food
453,66.31883834171254,1401,1/19/2022 20:00,2578,Customer 1401,26,Address 1401,3449.4334985871674,2/5/2023,0,0,50.92354899,0.3833689199321234,Merchant 2578,Location 2578,Online
91,90.09956161,1021,1/4/2022 18:00,2001,Customer 1021,52,Address 1021,3213.4510110760634,1/21/2022,0,0,48.16988175,0.5666982614786115,Merchant 2001,Location 2001,Other
273,10.884765283102894,1834,1/12/2022 8:00,2001,Customer 1834,40,Address 1834,6853.970579681786,4/13/2024,0,0,79.80600925857985,0.3447414901134403,Merchant 2001,Location 2001,Retail
667,22.96131116355812,1090,1/28/2022 18:00,2001,Customer 1090,34,Address 1090,8949.400638620125,3/31/2022,0,0,16.704135055427347,0.54018397,Merchant 2001,Location 2001,Retail
197,40.68436369165116,1021,1/9/2022 4:00,2743,Customer 1021,52,Address 1021,3213.4510110760634,1/21/2022,0,0,94.57867093170825,0.7537536008049095,Merchant 2743,Location 2743,Other
1000,60.991617346258025,1728,2/11/2022 15:00,2743,Customer 1728,64,Address 1728,6473.243698879555,12/29/2023,0,0,26.30260421962108,0.8367913603798122,Merchant 2743,Location 2743,Travel
92,21.374171284179084,1756,1/4/2022 19:00,2187,Customer 1756,58,Address 1756,2990.6938425452536,1/26/2024,0,0,99.28598572328298,0.9683449578460294,Merchant 2187,Location 2187,Other
254,40.82308113243636,1756,1/11/2022 13:00,2491,Customer 1756,58,Address 1756,2990.6938425452536,1/26/2024,0,0,22.610780840876995,0.7981742348915024,Merchant 2491,Location 2491,Online
95,53.31754058,1031,1/4/2022 22:00,2491,Customer 1031,61,Address 1031,1895.9464255771757,1/31/2022,0,0,53.89048323722906,0.8817538853927067,Merchant 2491,Location 2491,Food
198,50.46901580503007,1152,1/9/2022 5:00,2491,Customer 1152,19,Address 1152,3930.3586359507153,6/1/2022,0,0,53.234332470207335,0.7294159692741273,Merchant 2491,Location 2491,Travel
485,49.10364578678632,1756,1/21/2022 4:00,2253,Customer 1756,58,Address 1756,2990.6938425452536,1/26/2024,0,0,74.69580346946023,0.7772878062927573,Merchant 2253,Location 2253,Food
93,17.925062038852335,1036,1/4/2022 20:00,2028,Customer 1036,31,Address 1036,5225.613180590294,2/5/2022,0,1,59.98920841,0.3513468227602165,Merchant 2028,Location 2028,Retail
177,45.86631230963165,1413,1/8/2022 8:00,2028,Customer 1413,52,Address 1413,9120.986478,2/17/2023,0,0,75.14931785531796,0.3561082467954417,Merchant 2028,Location 2028,Other
377,56.38125316597792,1036,1/16/2022 16:00,2667,Customer 1036,31,Address 1036,5225.613180590294,2/5/2022,0,1,26.03036920558881,0.7166259932637926,Merchant 2667,Location 2667,Other
94,99.4272139,1043,1/4/2022 21:00,2564,Customer 1043,63,Address 1043,3564.5401617332423,2/12/2022,1,0,90.33618887,0.7537433120680581,Merchant 2564,Location 2564,Online
333,70.42203689201644,1031,1/14/2022 20:00,2236,Customer 1031,61,Address 1031,1895.9464255771757,1/31/2022,0,0,46.03069508,0.2229124384178438,Merchant 2236,Location 2236,Food
651,35.82184790001402,1815,1/28/2022 2:00,2236,Customer 1815,31,Address 1815,8216.250559,3/25/2024,0,0,57.96588614697104,0.883267401,Merchant 2236,Location 2236,Retail
465,60.79356321790463,1031,1/20/2022 8:00,2768,Customer 1031,61,Address 1031,1895.9464255771757,1/31/2022,0,0,52.14011988076007,0.098890603,Merchant 2768,Location 2768,Other
517,95.38452994930014,1783,1/22/2022 12:00,2768,Customer 1783,32,Address 1783,6271.3235841181095,2/22/2024,0,0,89.50378640750505,0.8951522849719156,Merchant 2768,Location 2768,Food
96,52.46736126741993,1228,1/4/2022 23:00,2891,Customer 1228,55,Address 1228,2172.3905665410807,8/16/2022,0,0,40.70370876250408,0.6274027326387023,Merchant 2891,Location 2891,Food
927,44.39651259657345,1919,2/8/2022 14:00,2891,Customer 1919,51,Address 1919,1197.7558446251414,7/7/2024,0,0,47.76929693788323,0.7192921567884982,Merchant 2891,Location 2891,Food
501,14.606936210534784,1228,1/21/2022 20:00,2627,Customer 1228,55,Address 1228,2172.3905665410807,8/16/2022,1,0,56.66453462,0.013798579,Merchant 2627,Location 2627,Food
765,74.47774488163148,1079,2/1/2022 20:00,2627,Customer 1079,36,Address 1079,1940.5744600253388,3/20/2022,0,0,81.21512581,0.8967110687834807,Merchant 2627,Location 2627,Online
858,18.897293266002634,1992,2/5/2022 17:00,2627,Customer 1992,26,Address 1992,6491.880232551983,9/18/2024,0,0,69.11031255148882,0.5572909557924777,Merchant 2627,Location 2627,Travel
98,98.25350973923436,1112,1/5/2022 1:00,2623,Customer 1112,63,Address 1112,2836.1593500568224,4/22/2022,0,0,43.66401717843776,0.4130580694049526,Merchant 2623,Location 2623,Other
969,28.75361095487756,1413,2/10/2022 8:00,2623,Customer 1413,52,Address 1413,9120.986478,2/17/2023,0,0,99.32992589629193,0.6952689887273222,Merchant 2623,Location 2623,Online
484,36.24687124330515,1136,1/21/2022 3:00,2623,Customer 1136,63,Address 1136,8777.957592311524,5/16/2022,0,0,54.09790941535657,0.1650854640689696,Merchant 2623,Location 2623,Retail
188,19.837215104866036,1112,1/8/2022 19:00,2157,Customer 1112,63,Address 1112,2836.1593500568224,4/22/2022,0,0,33.444820740633595,0.2906343584162858,Merchant 2157,Location 2157,Travel
99,34.47382575225135,1445,1/5/2022 2:00,2830,Customer 1445,40,Address 1445,8906.109143077741,3/21/2023,0,0,58.71323056527525,0.4830825813905484,Merchant 2830,Location 2830,Food
639,96.98039,1445,1/27/2022 14:00,2111,Customer 1445,40,Address 1445,8906.109143077741,3/21/2023,1,0,99.14266955,0.082151435,Merchant 2111,Location 2111,Food
656,75.56980818013707,1445,1/28/2022 7:00,2164,Customer 1445,40,Address 1445,8906.109143077741,3/21/2023,0,0,83.99421865025106,0.261731613,Merchant 2164,Location 2164,Travel
457,70.50877020295849,1204,1/20/2022 0:00,2164,Customer 1204,22,Address 1204,5167.346186337935,7/23/2022,0,0,50.61254323502238,0.1158975677892715,Merchant 2164,Location 2164,Travel
796,27.693333117127487,1966,2/3/2022 3:00,2164,Customer 1966,21,Address 1966,9542.152075763028,8/23/2024,0,0,94.92813638085056,0.094570233,Merchant 2164,Location 2164,Other
100,40.42273793928989,1252,1/5/2022 3:00,2364,Customer 1252,43,Address 1252,1715.7968627548485,9/9/2022,0,0,82.52446128700379,0.58018743,Merchant 2364,Location 2364,Retail
505,28.661564989748268,1252,1/22/2022 0:00,2248,Customer 1252,43,Address 1252,1715.7968627548485,9/9/2022,0,0,89.00798381508964,0.4416120116838667,Merchant 2248,Location 2248,Retail
959,67.21124034624955,1252,2/9/2022 22:00,2127,Customer 1252,43,Address 1252,1715.7968627548485,9/9/2022,0,0,70.82959102103817,0.8143034671841942,Merchant 2127,Location 2127,Food
898,37.66953663319931,1513,2/7/2022 9:00,2127,Customer 1513,61,Address 1513,4446.281365461808,5/28/2023,0,0,52.78984057659749,0.3090931853266602,Merchant 2127,Location 2127,Food
468,52.56829316094155,1525,1/20/2022 11:00,2127,Customer 1525,40,Address 1525,3314.258080403556,6/9/2023,0,0,12.101320846450584,0.6282104751259658,Merchant 2127,Location 2127,Online
101,71.92925834417983,1294,1/5/2022 4:00,2607,Customer 1294,42,Address 1294,3879.7791732864944,10/21/2022,0,0,19.46114817013888,0.2156845087053973,Merchant 2607,Location 2607,Retail
102,87.13123622158791,1564,1/5/2022 5:00,2589,Customer 1564,26,Address 1564,1357.9357421176492,7/18/2023,0,0,66.89996353806274,0.055920301,Merchant 2589,Location 2589,Food
104,11.21564817,1054,1/5/2022 7:00,2551,Customer 1054,60,Address 1054,7024.4712364474135,2/23/2022,0,0,67.05094450384578,0.9433517601432858,Merchant 2551,Location 2551,Retail
178,71.69860925,1212,1/8/2022 9:00,2551,Customer 1212,57,Address 1212,9762.113917382032,7/31/2022,0,0,59.61887770173759,0.8192761480586795,Merchant 2551,Location 2551,Retail
106,55.072487232707374,1930,1/5/2022 9:00,2288,Customer 1930,33,Address 1930,6802.1532895038135,7/18/2024,0,0,81.94172086284966,0.005363276,Merchant 2288,Location 2288,Retail
657,29.62676747062337,1930,1/28/2022 8:00,2566,Customer 1930,33,Address 1930,6802.1532895038135,7/18/2024,0,0,80.60536165410538,0.1827850053333972,Merchant 2566,Location 2566,Other
107,22.73906290839637,1439,1/5/2022 10:00,2759,Customer 1439,53,Address 1439,8563.153691243238,3/15/2023,0,0,89.15128219,0.1190466126762719,Merchant 2759,Location 2759,Online
347,33.41115090123414,1439,1/15/2022 10:00,2936,Customer 1439,53,Address 1439,8563.153691243238,3/15/2023,0,0,15.744162074529568,0.9819423368641778,Merchant 2936,Location 2936,Retail
743,66.11732595596064,1449,1/31/2022 22:00,2188,Customer 1449,19,Address 1449,2281.120285074689,3/25/2023,0,0,75.60585416306095,0.9483355532134627,Merchant 2188,Location 2188,Retail
793,39.97702934639307,1449,2/3/2022 0:00,2522,Customer 1449,19,Address 1449,2281.120285074689,3/25/2023,0,0,74.12289330554084,0.8440174901091267,Merchant 2522,Location 2522,Online
109,55.90785765914563,1117,1/5/2022 12:00,2550,Customer 1117,47,Address 1117,7861.736726501397,4/27/2022,0,0,65.92182942625669,0.3261280682937918,Merchant 2550,Location 2550,Food
110,19.63265571405958,1058,1/5/2022 13:00,2808,Customer 1058,38,Address 1058,1375.7725345523015,2/27/2022,0,0,22.60702997462593,0.7188538989533189,Merchant 2808,Location 2808,Retail
111,80.65917225901347,1661,1/5/2022 14:00,2109,Customer 1661,25,Address 1661,3247.557437999149,10/23/2023,0,0,29.50637280479172,0.7261072693976993,Merchant 2109,Location 2109,Retail
552,30.333742391190825,1129,1/23/2022 23:00,2109,Customer 1129,51,Address 1129,1277.223315,5/9/2022,0,0,14.153995814626189,0.6930951363496429,Merchant 2109,Location 2109,Online
941,21.086453225339877,1661,2/9/2022 4:00,2345,Customer 1661,25,Address 1661,3247.557437999149,10/23/2023,0,0,54.69186686,0.6808278460974302,Merchant 2345,Location 2345,Online
729,20.901109355804763,1691,1/31/2022 8:00,2345,Customer 1691,35,Address 1691,2674.372726516628,11/22/2023,0,0,68.64002470559768,0.2224857390238378,Merchant 2345,Location 2345,Travel
950,88.95455247405762,1361,2/9/2022 13:00,2345,Customer 1361,57,Address 1361,3269.0802207056868,12/27/2022,0,0,71.50347850965741,0.9068300433042816,Merchant 2345,Location 2345,Other
114,18.17853168365548,1210,1/5/2022 17:00,2370,Customer 1210,20,Address 1210,7419.6608,7/29/2022,0,0,14.348267137368463,0.2664244659614259,Merchant 2370,Location 2370,Travel
829,25.115871650750208,1376,2/4/2022 12:00,2370,Customer 1376,41,Address 1376,3526.259404066026,1/11/2023,0,0,23.055154234035907,0.9565498695511472,Merchant 2370,Location 2370,Retail
595,80.53088549,1234,1/25/2022 18:00,2370,Customer 1234,55,Address 1234,1482.517662512519,8/22/2022,0,0,94.46198491763754,0.3039076424222974,Merchant 2370,Location 2370,Other
115,39.252601670940194,1187,1/5/2022 18:00,2897,Customer 1187,53,Address 1187,4283.100384532806,7/6/2022,0,0,45.25483202429201,0.2974993547942188,Merchant 2897,Location 2897,Other
165,21.71796714162461,1988,1/7/2022 20:00,2897,Customer 1988,63,Address 1988,6658.450129360642,9/14/2024,0,0,54.20437564801057,0.5305048126895093,Merchant 2897,Location 2897,Food
372,36.70238836744069,1187,1/16/2022 11:00,2852,Customer 1187,53,Address 1187,4283.100384532806,7/6/2022,0,0,19.03715524059001,0.3815450124163348,Merchant 2852,Location 2852,Online
116,58.68789590912197,1118,1/5/2022 19:00,2690,Customer 1118,41,Address 1118,4914.044575,4/28/2022,0,0,16.575944740018194,0.1084606378158608,Merchant 2690,Location 2690,Food
117,27.286947761957908,1244,1/5/2022 20:00,2641,Customer 1244,22,Address 1244,5343.373910181236,9/1/2022,0,0,83.83952108588905,0.4454948071982798,Merchant 2641,Location 2641,Online
269,69.30059685155749,1371,1/12/2022 4:00,2641,Customer 1371,28,Address 1371,3089.741519086359,1/6/2023,0,0,94.52906193232836,0.2532462573545379,Merchant 2641,Location 2641,Retail
511,54.28259708966636,1869,1/22/2022 6:00,2641,Customer 1869,44,Address 1869,1793.6260996368069,5/18/2024,0,0,10.171352374517566,0.118497167,Merchant 2641,Location 2641,Other
881,41.25935492639373,1244,2/6/2022 16:00,2615,Customer 1244,22,Address 1244,5343.373910181236,9/1/2022,0,0,66.99955787141793,0.161329133,Merchant 2615,Location 2615,Other
929,38.08254828918911,1051,2/8/2022 16:00,2615,Customer 1051,46,Address 1051,3557.0986689235606,2/20/2022,0,0,79.49962708996064,0.8692977145821265,Merchant 2615,Location 2615,Retail
118,34.76696672053559,1346,1/5/2022 21:00,2358,Customer 1346,21,Address 1346,4020.9890457642737,12/12/2022,0,0,91.4598179,0.9161784125698296,Merchant 2358,Location 2358,Travel
680,13.97047086926234,1070,1/29/2022 7:00,2358,Customer 1070,29,Address 1070,9199.023699726386,3/11/2022,0,0,69.75898872434816,0.546335671,Merchant 2358,Location 2358,Travel
119,34.55929818865114,1080,1/5/2022 22:00,2498,Customer 1080,44,Address 1080,6232.059738960975,3/21/2022,0,1,37.085176117193896,0.092920526,Merchant 2498,Location 2498,Online
331,98.39029142532982,1837,1/14/2022 18:00,2498,Customer 1837,64,Address 1837,7554.604111350802,4/16/2024,0,0,49.61235387575921,0.7690167948310811,Merchant 2498,Location 2498,Food
463,45.34203432880751,1080,1/20/2022 6:00,2514,Customer 1080,44,Address 1080,6232.059738960975,3/21/2022,0,1,21.866988769886625,0.1070394990596107,Merchant 2514,Location 2514,Retail
256,59.56944333350351,1754,1/11/2022 15:00,2514,Customer 1754,35,Address 1754,9255.374781718014,1/24/2024,0,0,23.95280271269349,0.8040340516219602,Merchant 2514,Location 2514,Online
540,36.36168513120498,1658,1/23/2022 11:00,2514,Customer 1658,33,Address 1658,5683.398247229467,10/20/2023,0,0,59.794497275977896,0.6392075653478615,Merchant 2514,Location 2514,Online
120,66.34713738750021,1709,1/5/2022 23:00,2189,Customer 1709,19,Address 1709,6349.666338817105,12/10/2023,0,0,39.23076542234325,0.199990795,Merchant 2189,Location 2189,Online
237,60.89548094168728,1424,1/10/2022 20:00,2189,Customer 1424,59,Address 1424,2581.8344653392487,2/28/2023,0,0,38.57117281755055,0.8847027487140622,Merchant 2189,Location 2189,Food
122,36.73336916520561,1566,1/6/2022 1:00,2539,Customer 1566,19,Address 1566,1067.077299954024,7/20/2023,0,0,50.02688723913564,0.4059966437608161,Merchant 2539,Location 2539,Retail
225,14.687432320692857,1542,1/10/2022 8:00,2539,Customer 1542,39,Address 1542,3361.599272397074,6/26/2023,0,0,30.573020080981685,0.5240724016899062,Merchant 2539,Location 2539,Travel
143,13.945802777110073,1566,1/6/2022 22:00,2055,Customer 1566,19,Address 1566,1067.077299954024,7/20/2023,0,0,33.75545212453552,0.932773033,Merchant 2055,Location 2055,Other
624,10.763118252063933,1471,1/26/2022 23:00,2055,Customer 1471,45,Address 1471,3269.294622256314,4/16/2023,0,0,18.43425501,0.6005312982482883,Merchant 2055,Location 2055,Online
493,12.07504851596494,1566,1/21/2022 12:00,2509,Customer 1566,19,Address 1566,1067.077299954024,7/20/2023,0,0,35.953005952989244,0.4704773812119138,Merchant 2509,Location 2509,Other
842,62.79126953372364,1566,2/5/2022 1:00,2946,Customer 1566,19,Address 1566,1067.077299954024,7/20/2023,0,0,82.96259722405843,0.3543382128343683,Merchant 2946,Location 2946,Travel
259,23.34440248360825,1180,1/11/2022 18:00,2946,Customer 1180,32,Address 1180,2689.962313485516,6/29/2022,0,0,76.52217446133973,0.8309471673105038,Merchant 2946,Location 2946,Travel
123,85.17395525429784,1472,1/6/2022 2:00,2741,Customer 1472,27,Address 1472,5669.6933323077055,4/17/2023,0,0,96.5386793,0.6809352864406968,Merchant 2741,Location 2741,Travel
209,23.21413188732445,1646,1/9/2022 16:00,2741,Customer 1646,55,Address 1646,4420.712828235297,10/8/2023,0,0,14.016710178803086,0.1200934116472102,Merchant 2741,Location 2741,Online
606,75.88367423131174,1030,1/26/2022 5:00,2741,Customer 1030,40,Address 1030,4259.317920067886,1/30/2022,0,0,17.190132522395658,0.079126254,Merchant 2741,Location 2741,Retail
702,23.197724564937584,1248,1/30/2022 5:00,2741,Customer 1248,31,Address 1248,3482.9891531435755,9/5/2022,0,0,14.020975103898174,0.5786200040345382,Merchant 2741,Location 2741,Other
248,38.73690613596008,1472,1/11/2022 7:00,2675,Customer 1472,27,Address 1472,5669.6933323077055,4/17/2023,0,0,85.08532470751155,0.080012951,Merchant 2675,Location 2675,Online
154,56.25421447901802,1513,1/7/2022 9:00,2675,Customer 1513,61,Address 1513,4446.281365461808,5/28/2023,0,0,39.07151778284064,0.1115715403191052,Merchant 2675,Location 2675,Food
416,72.50544532543671,1472,1/18/2022 7:00,2732,Customer 1472,27,Address 1472,5669.6933323077055,4/17/2023,0,0,20.19368216602409,0.6461723844146787,Merchant 2732,Location 2732,Online
906,59.45014048892429,1555,2/7/2022 17:00,2732,Customer 1555,30,Address 1555,7678.032398,7/9/2023,0,0,94.45543991902017,0.1752661309820338,Merchant 2732,Location 2732,Retail
124,25.92056632980359,1643,1/6/2022 3:00,2106,Customer 1643,46,Address 1643,7079.941016653065,10/5/2023,0,0,33.11387010801407,0.1987407049104187,Merchant 2106,Location 2106,Other
794,70.04080467331656,1542,2/3/2022 1:00,2106,Customer 1542,39,Address 1542,3361.599272397074,6/26/2023,0,0,62.28868060752712,0.1504417504930697,Merchant 2106,Location 2106,Food
125,35.233584698541684,1678,1/6/2022 4:00,2961,Customer 1678,56,Address 1678,5553.912073704918,11/9/2023,0,0,22.06928706406548,0.3979587135281671,Merchant 2961,Location 2961,Food
419,15.185937377796908,1678,1/18/2022 10:00,2906,Customer 1678,56,Address 1678,5553.912073704918,11/9/2023,0,0,31.328856080999525,0.099578929,Merchant 2906,Location 2906,Travel
563,52.78211205100269,1109,1/24/2022 10:00,2906,Customer 1109,62,Address 1109,2677.288341692367,4/19/2022,0,0,81.50324655568453,0.4711848511905746,Merchant 2906,Location 2906,Online
518,68.88700917,1559,1/22/2022 13:00,2907,Customer 1559,56,Address 1559,7816.262974,7/13/2023,1,0,90.41552502237656,0.4326117149306425,Merchant 2907,Location 2907,Retail
127,31.814617460134205,1858,1/6/2022 6:00,2565,Customer 1858,54,Address 1858,3277.913791,5/7/2024,0,0,13.735505772878357,0.6158051879228563,Merchant 2565,Location 2565,Travel
748,67.80269361249779,1924,2/1/2022 3:00,2565,Customer 1924,56,Address 1924,2421.1729254122333,7/12/2024,0,0,23.605450211121195,0.8833706719328952,Merchant 2565,Location 2565,Travel
128,52.71574039599148,1173,1/6/2022 7:00,2037,Customer 1173,61,Address 1173,5298.759385709099,6/22/2022,0,0,85.52646519449372,0.4686308110429877,Merchant 2037,Location 2037,Food
866,68.58613094385997,1173,2/6/2022 1:00,2405,Customer 1173,61,Address 1173,5298.759385709099,6/22/2022,0,0,15.413285219693512,0.080281421,Merchant 2405,Location 2405,Travel
622,23.15975390489271,1703,1/26/2022 21:00,2405,Customer 1703,55,Address 1703,8206.540792450909,12/4/2023,0,0,11.834406392577296,0.3059732912347936,Merchant 2405,Location 2405,Food
678,72.97685048156464,1595,1/29/2022 5:00,2405,Customer 1595,32,Address 1595,1961.0325882412355,8/18/2023,0,0,91.14885114,0.2454648099296142,Merchant 2405,Location 2405,Travel
129,35.04560292595612,1051,1/6/2022 8:00,2216,Customer 1051,46,Address 1051,3557.0986689235606,2/20/2022,0,0,38.11132230926289,0.5677242961628597,Merchant 2216,Location 2216,Travel
187,51.51788863344423,1051,1/8/2022 18:00,2674,Customer 1051,46,Address 1051,3557.0986689235606,2/20/2022,0,0,80.49082843758158,0.1955560492392851,Merchant 2674,Location 2674,Retail
634,98.51666902,1141,1/27/2022 9:00,2674,Customer 1141,41,Address 1141,6523.171670933411,5/21/2022,0,0,99.40525258107353,0.6902992550717498,Merchant 2674,Location 2674,Online
321,33.17399565194283,1051,1/14/2022 8:00,2016,Customer 1051,46,Address 1051,3557.0986689235606,2/20/2022,0,0,32.451393462669984,0.3673389667512993,Merchant 2016,Location 2016,Travel
985,14.741772169466104,1389,2/11/2022 0:00,2016,Customer 1389,58,Address 1389,8070.104732198539,1/24/2023,0,0,80.70901469196455,0.5725562494622289,Merchant 2016,Location 2016,Online
633,86.04047601,1051,1/27/2022 8:00,2186,Customer 1051,46,Address 1051,3557.0986689235606,2/20/2022,0,0,56.00206946761468,0.2974623889759413,Merchant 2186,Location 2186,Travel
246,49.7494938,1150,1/11/2022 5:00,2186,Customer 1150,36,Address 1150,8383.193850553354,5/30/2022,0,0,55.014170137685554,0.089421865,Merchant 2186,Location 2186,Online
631,95.95213272358072,1604,1/27/2022 6:00,2186,Customer 1604,19,Address 1604,4707.913378778383,8/27/2023,0,0,63.12966447235446,0.2397571299198401,Merchant 2186,Location 2186,Retail
130,41.47223056302559,1166,1/6/2022 9:00,2234,Customer 1166,36,Address 1166,2150.2195829016728,6/15/2022,0,0,53.61054186870668,0.5324411668963571,Merchant 2234,Location 2234,Online
597,88.42148095403459,1166,1/25/2022 20:00,2300,Customer 1166,36,Address 1166,2150.2195829016728,6/15/2022,0,0,11.628440221665064,0.080939621,Merchant 2300,Location 2300,Travel
262,25.37165012,1288,1/11/2022 21:00,2300,Customer 1288,35,Address 1288,3403.337618644341,10/15/2022,0,0,63.48549374102249,0.1534759603037246,Merchant 2300,Location 2300,Retail
704,61.84096817,1166,1/30/2022 7:00,2354,Customer 1166,36,Address 1166,2150.2195829016728,6/15/2022,0,0,55.47132991244016,0.5323077008425122,Merchant 2354,Location 2354,Retail
